	name	latitude	longitude	scores	category	price
11947	超霸美容美发用品	31.238344227945525	121.48040930945514	-	shops	731
11952	泡泡堂数码	31.241412652432224	121.48034683045945	-	shops	0
11953	众像礼念(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
11954	ABLE Jeans(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
11955	Candie's(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
11956	东隆羽绒之家	31.26570381589615	121.48516869045132	-	shops	0
11957	倍轻松(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
11960	ICE Watch	31.240215370838964	121.47828981391604	-	shops	0
11963	CAT(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
11965	Melissa(来福士店)	31.239909076380762	121.47919897782027	-	shops	0
11970	ACEVOGUE洋服	31.242279855876085	121.48020526438012	-	shops	0
11972	SOFEYA(宏伊广场店)	31.24458977687141	121.48709834045147	-	shops	0
11974	卡宾(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
11975	Riverstone	31.240064501687076	121.47831190286381	-	shops	0
11980	Gigi's(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
11983	TRUEMAN(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
11987	真丝商厦(步行街店)	31.24361852559208	121.48135214571487	-	shops	0
11991	格子屋	31.23993155485414	121.48007601569188	-	shops	0
11994	罗森(浙江中路店)	31.24464632774961	121.47969228186956	-	shops	0
11997	Lids(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
11999	大拇指手机店	31.241412652432224	121.48034683045945	-	shops	2478
12000	速写(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12001	She's(来福士广场店)	31.23953518014056	121.47882170597936	-	shops	0
12004	卡西欧(来福士二店)	31.240064501687076	121.47831190286381	-	shops	0
12005	NICE CLAUP(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
12007	Selected(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12008	新一五金商场	31.24633604001267	121.4795064938053	-	shops	0
12011	中国金币(汉口路店)	31.24153145767876	121.47924098468089	-	shops	0
12014	温馨礼品	31.240767187089162	121.48252449264602	-	shops	0
12015	ESTORY(来福士店)	31.239909076380762	121.47919897782027	-	shops	0
12016	CRUMPLER	31.240064501687076	121.47831190286381	-	shops	0
12017	ODM(来福士店)	31.239909076380762	121.47919897782027	-	shops	0
12020	老北京布鞋(汉口路店)	31.242316066554093	121.48341850265017	-	shops	0
12023	东隆现场充绒(南京东路店)	31.243058325840543	121.4783768710561	-	shops	0
12024	Sarawill	31.24091151552355	121.48161830653395	-	shops	0
12026	匡威(福州路店)	31.239944643107567	121.48010912958725	-	shops	0
12029	SONY数码(353广场店)	31.244591266840796	121.48555987442018	-	shops	0
12032	外贸品牌折扣店	31.24510578067176	121.48306401787477	-	shops	0
12033	KIPLING(东方商厦南东店)	31.24305898911132	121.47754501117738	-	shops	0
12034	名钰珠宝饰品	31.24474216353696	121.48486239155979	-	shops	0
12035	Honeys(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
12036	Solvil Titus(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12037	大嘴猴(353广场店)	31.244591266840796	121.48555987442018	-	shops	0
12038	VC海外代购	31.240218277421075	121.4817739097984	-	shops	0
12039	Armani Jeans（来福士店）	31.2409755838069	121.47884265537286	-	shops	0
12040	致臣服饰定制(上海店)	31.242279855876085	121.48020526438012	-	shops	0
12043	阿迪达斯(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12044	NAUTICA JEANS(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
12046	康宝莱(西藏中路店)	31.239910080766453	121.47849253841794	-	shops	0
12047	Mia Mia(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12048	吴良材眼镜(新雅店)	31.24288631515808	121.47905422320936	-	shops	0
12050	游戏制造	31.241412652432224	121.48034683045945	-	shops	0
12059	CROCUS(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
12061	恒源祥(福建中路店)	31.24418944256171	121.4821097469379	-	shops	0
12063	上海药房(广东路店)	31.239820023909743	121.48370271625257	-	shops	0
12067	Royal Elastics(来福士广场店)	31.2409755838069	121.47884265537286	-	shops	0
12068	佳琪服饰	31.242377358407627	121.48352888608167	-	shops	0
12069	罗森(福建中路店)	31.243933248583108	121.48234960942298	-	shops	0
12072	大益普洱茶(天津路店)	31.244598842297624	121.48161698755462	-	shops	416
12075	韦恒花店	31.24434977108905	121.48085434668042	-	shops	0
12076	黄隆泰茶庄(福建中路店)	31.243822957516148	121.48223120374895	-	shops	0
12078	ARTINI(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
12081	罗杰电玩	31.239558365382393	121.47994960864689	-	shops	0
12083	卡西欧(353广场店)	31.244591266840796	121.48555987442018	-	shops	0
12085	摩码空间数码	31.241412652432224	121.48034683045945	-	shops	0
12086	元盛私家大厨	31.243106311230218	121.47873409874883	-	shops	0
12095	Columbia(来福士店)	31.242450792650207	121.47737648525388	-	shops	0
12097	几米(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12103	友佳手机	31.241412652432224	121.48034683045945	-	shops	0
12104	数码堂	31.241412652432224	121.48034683045945	-	shops	0
12105	电玩巴士(百米香榭店)	31.241412652432224	121.48034683045945	-	shops	0
12106	胖衣魅时尚大码品牌女装	31.241412652432224	121.48034683045945	-	shops	0
12107	袜子店	31.241312904064372	121.48111953034676	-	shops	0
12111	Be in Lover(来福士广场店)	31.240486787161498	121.47812622766182	-	shops	0
12112	步鑫源老北京布鞋(福建中路店)	31.24426130908927	121.48207461776033	-	shops	0
12113	CHIC ZONE(来福士广场店)	31.2409755838069	121.47884265537286	-	shops	0
12114	红星劳动防护用品	31.242056623797293	121.48322484326249	-	shops	0
12115	可的(福州路三店)	31.241491612119756	121.48347778157947	-	shops	0
12117	Airwalk(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12119	Zippo(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12123	尔萨牛羊肉经营	31.239728322794143	121.48310060467863	-	shops	0
12126	昊天数码	31.241412652432224	121.48034683045945	-	shops	0
12128	神脑国际(福州路店)	31.241195631887006	121.48274623446471	-	shops	0
12129	暇步士(宝大祥店)	31.242956098664543	121.47934221340084	-	shops	0
12134	SOFEYA(永安百货店)	31.243192548134427	121.48024231528605	-	shops	0
12137	Miphosis(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12138	Collection Point(来福士店)	31.239909076380762	121.47919897782027	-	shops	0
12139	纳帕酒坊	31.241624095057524	121.47948080693985	-	shops	0
12146	弗仑斯潘	31.242651414165174	121.47583621098705	-	shops	0
12149	MONTBLANC	31.240486787161498	121.47812622766182	-	shops	0
12150	Sergent Major(南京东路店)	31.242956098664543	121.47934221340084	-	shops	0
12152	飞利浦(宁波路店)	31.24644639937763	121.48348638978571	-	shops	0
12157	ENZO(海仑宾馆店)	31.24323147760199	121.48335821245125	-	shops	0
12160	ANTI	31.2409755838069	121.47884265537286	-	shops	0
12162	52瓷器商城	31.246563619866574	121.48734705833556	-	shops	0
12163	回力专卖店(福建中路店)	31.241629375384253	121.48376277379444	-	shops	0
12165	蓝豹(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12166	耐克(檀林路店)	31.24436607274095	121.47991006121343	-	shops	0
12167	博格西尼(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
12174	N.O.T.A(来福士店)	31.2409755838069	121.47884265537286	-	shops	0
12175	FERICHI(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
12176	Arnold Palmer(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12177	桑扶兰	31.243192548134427	121.48024231528605	-	shops	0
12181	同缘花店	31.24449451367677	121.48078710001172	-	shops	0
12183	爱思箱包(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
12184	FIVE MUSIC	31.24049361660066	121.4808887956064	-	shops	0
12185	Jansport(广西北路店)	31.241835885134066	121.47944064979445	-	shops	0
12195	Energie(来福士店)	31.239909076380762	121.47919897782027	-	shops	0
12197	Jack&Jones(永安店)	31.243192548134427	121.48024231528605	-	shops	0
13448	老大同(山海关路店)	31.244612868934638	121.46659458511766	-	shops	0
13767	如海超市(山海关路店)	31.24556998696352	121.46874139345982	-	shops	0
15462	赛格电子市场	31.246754927931192	121.47918032904087	17	shops	0
15682	国大药房(浙江中路店)	31.248201369090268	121.47850386961001	-	shops	0
15718	Urban Shock(北京东路店)	31.246754927931192	121.47918032904087	-	shops	0
15801	春申江家具(西藏北路店)	31.24843614502779	121.47377475314096	-	shops	0
15832	首尔印象	31.240486787161498	121.47812622766182	-	shops	0
15834	Azone(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
15835	Vintage star	31.2409755838069	121.47884265537286	-	shops	0
15838	娜罗伊	31.2409755838069	121.47884265537286	-	shops	0
15839	KOBOLD	31.240486787161498	121.47812622766182	-	shops	0
15840	鲜花坊	31.242279855876085	121.48020526438012	-	shops	0
15857	THE THING(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
15862	罗森(贵州路店)	31.243387970425196	121.47830359049617	-	shops	0
15870	A&I(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
15871	PONY(来福士店)	31.242450792650207	121.47737648525388	-	shops	359
15872	依慧达(来福士店)	31.23953518014056	121.47882170597936	-	shops	0
15878	摩托罗拉(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
15896	莓帮	31.241412652432224	121.48034683045945	-	shops	0
15897	TOUGH Jeansmith(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
15899	Lipstick	31.2409755838069	121.47884265537286	-	shops	0
15905	Tshirt Store	31.2409755838069	121.47884265537286	-	shops	0
15906	八马茶业(百米香榭店)	31.241412652432224	121.48034683045945	-	shops	0
15922	卓妍袜店	31.24427746749297	121.47862261411413	-	shops	0
15925	冠沁(永安百货店)	31.243192548134427	121.48024231528605	-	shops	0
15927	古今内衣(南京东路店)	31.243192548134427	121.48024231528605	-	shops	0
15934	思贝蒂(永安百货店)	31.243192548134427	121.48024231528605	-	shops	0
15935	酷趣数码	31.241412652432224	121.48034683045945	-	shops	0
15938	G2 Man	31.242553525206425	121.47586030122814	-	shops	0
15946	富丽华	31.24470056529211	121.478724931014	-	shops	0
15950	Joy Mario	31.242450792650207	121.47737648525388	-	shops	0
15951	Brooks Brothers(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
15957	AUTHENTIC CUBE SUGAR(来福士广...	31.239909076380762	121.47919897782027	-	shops	0
15959	西门子开关	31.246889932645466	121.48026006153215	-	shops	0
15960	FAIRWHALE(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
15968	青青鞋业（广西北路）	31.237779765324852	121.48190457486068	-	shops	0
15971	酷(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
15973	美津浓(来福士店)	31.240215370838964	121.47828981391604	-	shops	0
15975	路易柏高	31.240486787161498	121.47812622766182	-	shops	0
15977	麦凯赛首饰	31.2409755838069	121.47884265537286	-	shops	0
15984	阿迪达斯(浙江中路店)	31.24436607274095	121.47991006121343	-	shops	0
15985	West Coast(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
15986	W.doubleupot	31.2409755838069	121.47884265537286	-	shops	0
15988	GJ(来福士店)	31.240064501687076	121.47831190286381	-	shops	0
15989	EXR Progreeive	31.2409755838069	121.47884265537286	-	shops	0
15990	DELRO(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
15991	Bogea	31.240064501687076	121.47831190286381	-	shops	0
15992	bods.bodynits(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
16003	Le coq sportif(来福士店)	31.240486787161498	121.47812622766182	-	shops	0
17270	蔡同德堂(南京东路店)	31.2442484600333	121.4838558789167	25	shops	185
17272	外文书店(福州路店)	31.24185130260878	121.4851476471944	26	shops	116
17273	AZUL BY MOUSSY(名人购物中心店)	31.245229246620756	121.48633456958673	28	shops	701
17283	上海美术用品商店	31.241786524463357	121.48487067248983	23	shops	145
17291	外文图书旧书门市部	31.242307382111562	121.48558816911628	23	shops	29
17296	353广场	31.244752127434488	121.4858789925622	18	shops	456
17298	上海故事(福州路店)	31.242082302315985	121.48655060511902	21	shops	110
17309	上海文化商厦	31.24177410522065	121.48575279829964	21	shops	65
17311	TKF SPASSO(名人购物中心店)	31.245229246620756	121.48633456958673	23	shops	50
17323	王星记扇庄	31.241957077751874	121.48542963702182	25	shops	72
17324	上海书城(353广场店)	31.244591266840796	121.48555987442018	21	shops	149
17335	CnE(置地广场店)	31.244157314407648	121.48448008980004	20	shops	0
17348	步源轩鞋店(福州路店)	31.24190692754819	121.48571264457952	25	shops	0
17360	7-11便利店(福州路店)	31.24170288144614	121.48463685278722	20	shops	14
17367	ZARA(353广场店)	31.244591266840796	121.48555987442018	18	shops	381
17380	LEE(置地广场店)	31.244157314407648	121.48448008980004	23	shops	0
17382	达芙妮(置地店)	31.244157314407648	121.48448008980004	16	shops	209
17400	喜士多(汉口店)	31.243098041487425	121.48559412293227	17	shops	15
17430	图书公司(福州路店)	31.24190692754819	121.48571264457952	9	shops	0
17434	家得利超市(宁波路店)	31.24677208550961	121.48549144622591	9	shops	0
17435	Jack wolfskin	31.244157314407648	121.48448008980004	-	shops	0
17451	上海故事(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17453	International apm购物中心	31.25112312440137	121.4834227672856	-	shops	0
17460	TISSOT(353广场)	31.244591266840796	121.48555987442018	-	shops	0
17462	ENC(353广场店)	31.244591266840796	121.48555987442018	-	shops	1246
17463	烟花爆竹专卖	31.250723612358907	121.47827988244589	-	shops	0
17464	96NY	31.244591266840796	121.48555987442018	-	shops	0
17476	宁波路菜场	31.24675969821221	121.48569918382093	-	shops	0
17479	与婆婆的翡翠缘	31.244157314407648	121.48448008980004	-	shops	0
17480	安睡宝(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17481	Lily(置地广场店)	31.243849723995968	121.4842292300445	-	shops	0
17482	UGIZ(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17483	68内衣专卖店	31.244531711562956	121.48604459909849	-	shops	0
17485	百新文具馆	31.241957077751874	121.48542963702182	-	shops	0
17489	PARKER(福州路店)	31.241795453679455	121.48587523082801	-	shops	0
17493	全家便利店(福州路四店)	31.241908625067357	121.48526706519819	-	shops	0
17497	拉夏贝尔(名人购物中心店)	31.245229246620756	121.48633456958673	-	shops	0
17498	屈臣氏(名人购物中心店)	31.245229246620756	121.48633456958673	-	shops	0
17505	贝碧欧美术颜料(福州路店)	31.24161794450697	121.48533131753422	-	shops	0
17520	南希名品	31.243650161344714	121.48572052416834	-	shops	0
17529	DAZZLE(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17530	茂昌眼镜(置地店)	31.244157314407648	121.48448008980004	-	shops	0
17531	红苹果餐具(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17532	亿宝珠宝	31.244157314407648	121.48448008980004	-	shops	6920
17533	Cherry JoJo	31.244157314407648	121.48448008980004	-	shops	4740
17534	CK(353广场店)	31.244591266840796	121.48555987442018	-	shops	0
17535	海马牌床垫(南京东路店)	31.245229246620756	121.48633456958673	-	shops	0
17536	KS皮鞋工厂店(山东北路店)	31.24727912203438	121.48455308187722	-	shops	0
17539	Forever New(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17562	原版书店	31.24185130260878	121.4851476471944	-	shops	0
17583	Tapenade(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17585	星光美术用品	31.24175729799082	121.48478838392198	-	shops	0
17600	COMELY(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17602	BRAND OFF(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17608	JOMA(名人店)	31.24517349828968	121.48641184893279	-	shops	0
17609	AS INTERNATIONAL(置地广场店)	31.243849723995968	121.4842292300445	-	shops	0
17610	小宁波鲜花水果行	31.24683903532197	121.48582662915315	-	shops	0
17615	嘉萝琳	31.245229246620756	121.48633456958673	-	shops	0
17616	Rubii	31.244591266840796	121.48555987442018	-	shops	0
17621	MIXX	31.245229246620756	121.48633456958673	-	shops	0
17623	PRICH(置地广场店)	31.244157314407648	121.48448008980004	-	shops	0
17626	Diva(名人购物中心店)	31.245229246620756	121.48633456958673	-	shops	0
